#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
52,M a b e l @mabel,958.3K,2.32%,Sweden,Entertainment and Music Music Singer Bands Musicians,287.5K
53,70s.80s.90s.music @70s.80s.90s.music,865K,0.25%,Sweden,Music Entertainment and Music,259.5K
54,Chahinez Caroline Florstad @joridchaz,854.8K,2.52%,Sweden,Travel Entertainment and Music,256.4K
55,Pernilla Wahlgren @pernillawahlgren,842.3K,1.85%,Sweden,Entertainment and Music Beauty and Self Care Music News,252.7K
56,Art Psycho @_art_psycho,828.6K,0.27%,Sweden,Arts and Crafts,248.6K
57,Domino Stålvant @fashionbook,820.2K,0.02%,Sweden,Fashion and Accessories Adventure,246.1K
58,IDA BERGFOTH || TRANSFORMATION COACH @idabergfoth,816.7K,3.46%,Sweden,Fitness,245K
59,𝓜𝓾𝓽𝓮 🦂 @mutya_lifyanareal,810.1K,0.79%,Sweden,Fashion and Accessories,243K
60,Matilda Dahlin @matildadahlinofficial,802.6K,1.03%,Sweden,Fashion and Accessories Modeling Bikini Publishing,240.8K
61,Adam Beyer @realadambeyer,792.9K,0.96%,Sweden,Entertainment and Music DJ Music Modeling,237.9K
62,Elly Tanya Amededji @ellytanyaamededji,785.4K,0.04%,Sweden,Fashion and Accessories Lifestyle,235.6K
63,Ekotipsen du inte vill missa! @ekotipset,759.9K,1.82%,Sweden,Home and Garden Education Upskilling Design,228K
64,Amon Amarth @amonamarth,754.5K,1.16%,Sweden,Entertainment and Music Music Singer,226.4K
65,Johanna F. Herrstedt 🕊 @johannaherrstedt,750.8K,2.84%,Sweden,Arts and Crafts Parenting Business,225.2K
66,Oliver Forslin @oliverforslin,740.5K,5.82%,Sweden,Fitness and Health Fashion and Accessories,222.2K
67,Levavilt @levavilt,740K,1.49%,Sweden,Arts and Crafts DIY and Life Hacks Education Upskilling,222K
68,Emma Christina @emmahaggstrom,711.8K,1.23%,Sweden,Fashion and Accessories,213.5K
69,Nordic Style Report @nordicstylereport,707.5K,2.3%,Sweden,Fashion and Accessories Styling Lifestyle,212.2K
70,Leyla Moaser @leylamoaser,700K,9.79%,Sweden,Fashion,210K
71,Елена Борботько @alenacool777_,698.2K,0.9%,Sweden,,209.5K
72,Marcus Samuelsson @marcuscooks,687.8K,0.13%,Sweden,Food Chef,206.3K
73,🇸🇪Made In Sweden @ventura_angels,686.4K,0.81%,Sweden,"Fashion Celebrities Film, Music & Books",205.9K
74,CAROLINA GYNNING @carolinagynning,680.1K,1.66%,Sweden,Arts and Crafts Fashion and Accessories Design Interior Design,204K
75,ABBA @abba,674.5K,5.4%,Sweden,Entertainment and Music,202.3K
76,ERICSSONSAMUEL 🇰🇷 @ericssonsamuel,674.1K,3.19%,Sweden,Fitness and Health Sports Coaching Training,202.2K
77,Tobias Hägg @airpixels,665.4K,0.8%,Sweden,Photography Outdoor Activity Adventure Nature & Outdoors,199.6K
78,Victoria Törnegren @victoriatornegren,661.4K,1.14%,Sweden,Fashion Lifestyle Styling,198.4K
79,BENJAMIN INGROSSO @benjaminingrosso,657.1K,3.23%,Sweden,Entertainment and Music Design,197.1K
80,Alexander Gustafsson @alexthemauler,648.2K,0.28%,Sweden,Sports Coaching Training Health & Fitness,194.5K
81,Fadia El Mendelek @fadiaelmendelek,627K,0.99%,Sweden,Beauty and Self Care Styling,188.1K
82,Victor X @carlstromvictor,623.8K,-,Sweden,,187.1K
83,Andreas Wannerstedt @wannerstedt,616.1K,2.6%,Sweden,Arts and Crafts Graphics Design Illustrator,184.8K
84,Dyngbaggen @dyngbaggegalan,604.2K,2.92%,Sweden,Entertainment and Music News Design Interior Design,181.2K
85,Elif Dogan @mselifdogan,603.1K,2.53%,Sweden,Arts and Crafts,180.9K
86,NIKI NORBERG @niki23gtr,587.3K,1.13%,Sweden,Arts and Crafts Piercing,176.2K
87,Anders Bagge @andersbagge1,578.9K,0.65%,Sweden,Animals Design Interior Design,173.7K
88,Yifan ho-Evanbeauty @evan.beauty,578.4K,0.65%,Sweden,Beauty and Self Care,173.5K
89,Sabaton @sabatonofficial,576.7K,1.92%,Sweden,Entertainment and Music News Music Rock,173K
90,Alexander Isak @alex_isak,564.1K,12.81%,Sweden,Events Sports,169.2K
91,Sendi Skopljak @skopljak,551.3K,0.41%,Sweden,Fitness and Health Lifestyle Health & Fitness Celebrities,165.4K
92,Melinda Lindmark @melindalindmark,543.6K,6.94%,Sweden,Fitness and Health Entertainment and Music Coaching Training,163.1K
93,Olof Davidsson @od_form,543K,0.97%,Sweden,Home and Garden,162.9K
94,Sebastian Jern @sebastianjern,541.3K,43.3%,Sweden,Arts and Crafts,162.4K
95,Camilla Hamid @camillahamid,537K,1.28%,Sweden,Food Design Interior Design Cooking,161.1K
96,Fafi Benshi @fatemabenshi,528.8K,2.15%,Sweden,Beauty and Self Care,158.6K
97,Sergio Peña @sergiop28,523.2K,3.15%,Sweden,Sports Actors Modeling,157K
98,𝐹𝓇𝓊𝓏𝒶𝓃 S @fruzans_beauty,523.1K,0.11%,Sweden,Beauty and Self Care Photography Parenting Business,156.9K
99,Jelly Devote @jellydevote,521.1K,0.6%,Sweden,,156.3K
100,M A H A N B A G H D A D I @mahanbaghe,518.6K,4.93%,Sweden,Sports Entertainment and Music Music Soccer,155.6K
