#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
51,趙善恆 恆仔@tonick @hangjai,17.7K,1.2%,Hong Kong,Fashion & Accessories,5.3K
52,PlayStation Hong Kong @playstationhk,17.6K,0.93%,Hong Kong,Games,5.3K
53,Janice Vidal @janice_vidal,17.3K,0.48%,Hong Kong,Entertainment & Music,5.2K
54,Taylor R @taytay_xx,16.9K,-,Hong Kong,Fashion & Accessories family,5.1K
55,Dustykid 塵 @dustykid_hk,16.4K,-,Hong Kong,Pets Food,4.9K
56,Regina Ho 何依婷 @reginahyt,16.3K,0.97%,Hong Kong,Entertainment & Music,4.9K
57,陳山聰 𝕵𝖔𝖊𝖑𝕮𝖍𝖆𝖓 @joelshanchung,16.2K,0.64%,Hong Kong,Entertainment & Music,4.9K
58,🔴𝓡𝓮𝓭𝓲𝓼𝓟𝓸𝓵𝓵𝔂🔴 @polly.cpl,16.1K,0.53%,Hong Kong,Travel Fashion & Accessories,4.8K
59,Official 7-Eleven Hong Kong @7elevenhk,16.1K,-,Hong Kong,Food Product Showcase,4.8K
60,Stephanie Ho 何雁詩 @honganc,16K,0.24%,Hong Kong,Entertainment & Music Sports,4.8K
61,fo visuals | cafe + travels @f.o.v_,15.8K,0.48%,Hong Kong,Travel Arts & Crafts,4.7K
62,dim cook guide @dim_cook_guide,15.5K,0.47%,Hong Kong,Food,4.7K
63,莊韻澄XeniaChong @xeniachong,15.4K,0.6%,Hong Kong,Fashion & Accessories,4.6K
64,LikeJapan喜愛日本 @like.japan,15.4K,0.44%,Hong Kong,Travel,4.6K
65,Sarah Song 宋熙年 @rahrahsong,15.3K,0.1%,Hong Kong,Entertainment & Music Food Travel family,4.6K
66,Cosmopolitan HK Official @cosmopolitan_hk,15.2K,0.13%,Hong Kong,Fashion & Accessories,4.5K
67,香港美食X旅遊🇭🇰 站站食👅 @hkfood_station,15K,0.16%,Hong Kong,Food,4.5K
68,Esquire HK Official @esquirehk,15K,0.55%,Hong Kong,Fashion & Accessories Entertainment & Music,4.5K
69,茶里 @im_charlie87,14.9K,1.69%,Hong Kong,Arts & Crafts Photography,4.5K
70,女生穿搭日誌 📕 @ootddiary.hk,14.9K,0.04%,Hong Kong,Fashion & Accessories,4.5K
71,Elaine 鄧洢玲-阿旦 @cutiegg,14.7K,1.06%,Hong Kong,Acting & Drama Entertainment & Music,4.4K
72,陳曉華 @herachann,14.7K,0.75%,Hong Kong,Arts & Crafts Home & Garden,4.4K
73,DJ Angus🐱 | 05•25 @angus_cwk,14.2K,0.28%,Hong Kong,Entertainment & Music,4.3K
74,Matthew Ho 何廣沛 @matthew_hkp,14K,0.72%,Hong Kong,Acting & Drama,4.2K
75,YeungManWai楊文蔚 @cceciliayeung,13.9K,0.24%,Hong Kong,Sports,4.2K
76,GIANN CHAN @chan.tsz.ying,13.9K,0.08%,Hong Kong,Travel Photography,4.2K
77,Custom Watches & Pen - EONIQ @eoniqdesign,13.8K,0.04%,Hong Kong,Fashion & Accessories Product Showcase,4.1K
78,𝒮𝓃𝑜𝓌 𝒮𝓊𝑒𝓃 @snow711,13.7K,0.69%,Hong Kong,Oddly Satisfying,4.1K
79,Siu ying @takanashi_hanariv3v,13.5K,1.26%,Hong Kong,Animation & Cosplay,4.1K
80,平民吃貨😋HK Foodie💛𝓢𝓲𝓷𝓬𝓮 ²⁰¹⁵ @foodxtaste,13.3K,0.3%,Hong Kong,Food,4K
81,ハンナ Hanna Chan @hannachanx,13K,0.62%,Hong Kong,Fashion & Accessories,3.9K
82,Time Out Hong Kong @timeouthk,12.9K,0.04%,Hong Kong,Travel,3.9K
83,Girlsfoodies | 記錄城市每道微小🔗 @girlsfoodies,12.9K,0.75%,Hong Kong,Food Travel,3.9K
84,🇭🇰Georgia Pit (GG) @georgiakategordon,12.7K,0.94%,Hong Kong,Fashion & Accessories,3.8K
85,KARL TING 丁子朗 @karl_ting,12.7K,0.58%,Hong Kong,Arts & Crafts Entertainment & Music Acting & Drama,3.8K
86,王灝兒 | JW | JOEY @jwchubz,12.7K,0.46%,Hong Kong,Pets,3.8K
87,放假去邊 OpenHolidays @open.holidays,12.5K,0.08%,Hong Kong,Travel Food,3.8K
88,✨ ℝ𝕖𝕓𝕖𝕔𝕔𝕒 𝕄𝕠 卡姐🇭🇰 @becalouest,12.4K,0.87%,Hong Kong,Beauty & Self Care Fashion & Accessories Fitness & Health,3.7K
89,Evelyn Choi 蔡穎恩 @evelynchoii,12.3K,0.25%,Hong Kong,Entertainment & Music,3.7K
90,EatWithHayley 🤍 @hayleynutrition,12.2K,0.26%,Hong Kong,Fitness & Health Food,3.7K
91,天菜小姐Honeyliciousss @honeylicious1,11.9K,1.91%,Hong Kong,Entertainment & Music Games Funny,3.6K
92,Vicky Chan @vthechan,11.9K,0.14%,Hong Kong,Acting & Drama Music,3.6K
93,Anisha Thai 安妮莎 @anishathai,11.8K,0.12%,Hong Kong,Dance Entertainment & Music Travel,3.5K
94,Rosina Lam 林夏薇 @rosinalam,11.5K,-,Hong Kong,Acting & Drama,3.4K
95,Cynthia 黃可樂 @clumsycynthia,11.4K,0.77%,Hong Kong,Travel,3.4K
96,she.com @she.c0m,11.4K,0.09%,Hong Kong,Fashion & Accessories Home & Garden,3.4K
97,Vivien @vdubl,11.4K,0.05%,Hong Kong,Auto and Vehicles,3.4K
98,Youtube: RickyKAZAF @rickykazaf,11.4K,0.21%,Hong Kong,Fashion & Accessories,3.4K
99,譚嘉儀 𝒦𝒶𝓎𝑒𝑒 𝒯𝒶𝓂 @kayeepo,11.3K,0.94%,Hong Kong,Entertainment & Music Fashion & Accessories,3.4K
100,Yanyan C @yanyan_c,11.1K,0.53%,Hong Kong,Food Beauty & Self Care,3.3K
