#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
48,ANTONELLA @lasirena69,3.6M,2.87%,Argentina,Travel Journalists,1.1M
49,Giovani Lo Celso @locelsogiovani,3.5M,4.81%,Argentina,Sports Soccer,1.1M
50,ıllıllı Papu Gomez ıllıllı @papugomez_official,3.5M,4.9%,Argentina,Sports Food Product Showcase,1M
51,Oleksandr Danylenko @irelleyoko,3.4M,3.81%,Argentina,Entertainment and Music Music Actors,1M
52,Carolina Kopelioff @carolinakopelioff,3.4M,0.25%,Argentina,Celebrity Actors Modeling,1M
53,Susana Gimenez🫀 @gimenezsuok,3.4M,1.42%,Argentina,Art Actors Journalists,1M
54,Catherine Fulop @fulopcatherine,3.4M,1.28%,Argentina,Acting and Drama Celebrity Actors,1M
55,Malena Ratner @malenaratner,3.2M,0.33%,Argentina,Acting and Drama Celebrity Actors,972.8K
56,Maria del Cerro 🇦🇷 @merydelcerrok,3.2M,0.26%,Argentina,Acting and Drama family Fashion and Accessories Actors,971.3K
57,NATALIE @natalieperez,3.2M,0.53%,Argentina,Acting and Drama Romance and Wedding Actors Modeling,958.8K
58,Karina La Princesita @kariprinceoficial,3.2M,2.5%,Argentina,Actors Artist,955.3K
59,*BELU LUCIUS* @belulucius,3.1M,2.27%,Argentina,Celebrity Actors,941.4K
60,Iɢɴᴀᴄɪᴏ Bᴀʟᴀᴅᴀɴ @ignaciobaladan,3.1M,1.72%,Argentina,Food Marketing and Advertising Chef,938.5K
61,Locos X el Asado @locosxelasado,3.1M,1.63%,Argentina,Video Blogger Chef Food,938.1K
62,Julián Serrano ♎️🇦🇷 @julianserrano01,3.1M,0.5%,Argentina,Entertainment and Music Business and Finance Celebrity Actors,937.3K
63,Marcela Kloosterboer @m.klooster,3M,0.86%,Argentina,Acting and Drama Actors Modeling,908.1K
64,Virginia Gallardo @virchugallardo,3M,0.08%,Argentina,Art Modeling,896K
65,CALLEJERO FINO @callejerofino,2.9M,5.48%,Argentina,Entertainment and Music Actors,879.2K
66,𝐄𝐕𝐀 𝐃𝐄 𝐃𝐎𝐌𝐈𝐍𝐈𝐂𝐈 @dedominicieva,2.9M,0.83%,Argentina,Actors Fashion Lifestyle,871.6K
67,Albere @albereee_,2.8M,12.66%,Argentina,Fashion and Accessories Celebrity,847.5K
68,Mariano Diaz @marianodiazmejia,2.8M,3.21%,Argentina,Entertainment and Music Soccer,838.2K
69,Papo MC @labestiadelhardcore,2.7M,3.76%,Argentina,Art Actors,812.3K
70,Mica Suarez @micasuarez12,2.7M,4.8%,Argentina,Entertainment and Music Celebrity Video Blogger Actors,812.1K
71,María Constanza Romero @cotyrommero,2.7M,10.95%,Argentina,,811K
72,celeste cid @mcelestia,2.7M,1.56%,Argentina,Arts and Crafts Celebrity,800.3K
73,Guillermina Valdes🦋 @guillevaldes1,2.7M,0.5%,Argentina,Beauty and Self Care family Actors,797.5K
74,Tipico de Argentinos @tipico_de_argentinos,2.6M,2.58%,Argentina,Funny,794.6K
75,Luciano Pereyra @lucianopereyraoficial,2.6M,0.69%,Argentina,Actors Fashion Modeling,792K
76,Barby Silenzi @barby_silenzi,2.6M,1.2%,Argentina,Parenting Actors,790.2K
77,Alberto Fernández @alferdezok,2.6M,0.7%,Argentina,,777K
78,NATI JOTA 🎪🧜🏼‍♀️🧡 @natijota,2.6M,1.77%,Argentina,Entertainment and Music Funny Life and Society Actors,777K
79,Darío Benedetto @pipabenedetto,2.5M,5.57%,Argentina,Soccer,761.4K
80,Ailén Bechara @ailen_bechara,2.5M,0.29%,Argentina,Entertainment and Music Marketing and Advertising Actors,758.9K
81,El Misionero @misioflow1,2.5M,1.24%,Argentina,Entertainment and Music Animation and Cosplay Business and Finance Actors,749.5K
82,Wali Iturriaga @waliturriaga,2.5M,2.21%,Argentina,Marketing and Advertising Actors Coaching,747.9K
83,#ComunidadBajonera - El Club Del Bajon @clubdelbajon,2.5M,1.58%,Argentina,Food,745.1K
84,Nazarena Velez @nazarenavelez,2.4M,1.6%,Argentina,Entertainment and Music family Parenting Actors,731.5K
85,Mariana Fabbiani @marianafabbiani,2.4M,0.22%,Argentina,Actors,712.6K
86,Leandro @leoparedes20,2.4M,5%,Argentina,Sports Soccer Actors,706.1K
87,Sofi Morandi @sofimorandi,2.3M,1.17%,Argentina,"Entertainment and Music Actors Celebrities Film, Music & Books",691.7K
88,Nutrición & Salud 🍓🍍🍏 @nutricion.salud.arg,2.3M,0.69%,Argentina,Fitness and Health Food Medical Health Health and Medical Services,677.6K
89,Tamara Bella @tamibellatb,2.2M,0.31%,Argentina,Romance and Wedding Acting and Drama Actors,661K
90,Pablo Granados @pablo_grana,2.2M,1.98%,Argentina,family Actors,660.6K
91,Alexander Caniggia @alexcaniggia,2.2M,1.19%,Argentina,Entertainment and Music Fashion and Accessories,660K
92,Vicky Xipolitakis @victoriaxipolitakisok,2.2M,1.11%,Argentina,Marketing and Advertising Actors,659K
93,𝒮𝑜𝒻𝒾́𝒶 𝒞𝓁𝑒𝓇𝒾𝒸𝒾 🧛🏻‍♀️ @sofiaclericiok,2.2M,0.16%,Argentina,Fashion and Accessories Actors Modeling,658.4K
94,Isabel Macedo @isabelmacedophoto,2.2M,0.4%,Argentina,Actors,654.4K
95,micaela tinelli @micatinelli,2.1M,0.4%,Argentina,Beauty and Self Care Actors Journalists Modeling,643.8K
96,Abel Pintos @abelpintos,2.1M,2.54%,Argentina,Entertainment and Music Music Actors Journalists,638.3K
97,𝕭𝖆𝖕𝖙𝖎𝖘𝖙𝖊 𝕲𝖎𝖆𝖇𝖎𝖈𝖔𝖓𝖎 @baptiste.giabiconi,2.1M,0.14%,Argentina,Beauty and Self Care Fashion and Accessories Business and Finance Celebrities,629.9K
98,Federico Bal @balfederico,2.1M,0.12%,Argentina,Entertainment and Music Auto and Vehicles Fashion and Accessories Celebrity,623K
99,Daniela Cantante @danielacantante,2M,0.01%,Argentina,Entertainment and Music Product Education Business and Finance Music,612.7K
100,TaniaGattas 🇲🇽 @taniagattas,2M,1.14%,Argentina,"Entertainment and Music Marketing and Advertising Celebrities Film, Music & Books",611.9K
