#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
62,T A I 🇨🇦🇭🇹 @tai_tl,33.4K,1.54%,Canada,Entertainment & Music,10K
63,Ali Ramadan @holisticali,33.3K,0.06%,Canada,Fitness & Health,10K
64,Ronke S Edoho - Recipe Developer @9jafoodie,33.1K,0.18%,Canada,Food Education,9.9K
65,TIFF @tiff_net,33K,1.4%,Canada,Entertainment & Music,9.9K
66,Canada Soccer @canadasoccer,32.5K,0.36%,Canada,Sports,9.7K
67,Samson The Goldendoodle (f1b) @samsonthedood,32K,0.37%,Canada,Pets,9.6K
68,Callum Snape @calsnape,32K,0.67%,Canada,Travel Outdoor Activity Photography,9.6K
69,William Rossy @sprouht,31.7K,0.05%,Canada,Education Upskilling,9.5K
70,Marc Fitt @marc_fitt,31.1K,0.19%,Canada,Fitness & Health,9.3K
71,Loki + Bear + Momo @lokistagram,30.8K,1.18%,Canada,Animals,9.2K
72,Chris Ramsay 🇨🇦 @chrisramsay52,30.3K,0.58%,Canada,Oddly Satisfying Games,9.1K
73,Mike V 🇨🇦🇬🇷 (Vancouver) @uon.visuals,29.7K,0.49%,Canada,Animation & Cosplay Entertainment & Music,8.9K
74,Framar @framar,29.6K,0.22%,Canada,Fashion & Accessories,8.9K
75,Derek Laufman @dereklaufman,29.5K,1.35%,Canada,Arts & Crafts Entertainment & Music,8.8K
76,Canadian Olympic Team @teamcanada,29.3K,0.36%,Canada,Sports Outdoor Activity Travel,8.8K
77,Atchoumthecat @atchoumthecat,29.2K,1.14%,Canada,Pets,8.7K
78,Renata Celi @renataaceli,29.1K,0.76%,Canada,Arts & Crafts family,8.7K
79,Brandon Balfour @brandonbalfourr,29.1K,0.39%,Canada,Entertainment & Music,8.7K
80,Parks Canada @parks.canada,29K,-,Canada,Nature Travel,8.7K
81,Jacky @kwokspots,28.6K,0.08%,Canada,Food Photography,8.6K
82,Aileen Christine @aileenchristineee,28.4K,0.82%,Canada,,8.5K
83,Not the Worst Cleaner - Brogan @nottheworstcleaner_,27.8K,0.4%,Canada,Home & Garden DIY & Life Hacks,8.3K
84,Indigo @indigo,27.7K,0.22%,Canada,Product Showcase Education,8.3K
85,Vitaliia @vitaliia,27.2K,0.45%,Canada,Fashion & Accessories,8.2K
86,Olivier Primeau @olivierprimeaubc,26.9K,0.22%,Canada,Nature,8.1K
87,Sal Ali @lifeofsal,26.7K,0.53%,Canada,Fashion & Accessories Romance & Wedding Product Education,8K
88,Pushpek Sidhu @pushpeksidhu_,26.5K,0.22%,Canada,Entertainment & Music,7.9K
89,Ong Squad @ongsquadron,26.5K,0.69%,Canada,family Entertainment & Music Education,7.9K
90,Shea Pierre | #PEPFast @pierreseliteperformance,26.1K,0.23%,Canada,Fitness & Health,7.8K
91,Pavel Barber @heybarber,25.4K,0.29%,Canada,Sports,7.6K
92,Smash + Tess @smashtess,25.3K,0.24%,Canada,Fashion & Accessories,7.6K
93,Eric Paré @ericparephoto,25.3K,0.61%,Canada,Photography Arts & Crafts Entertainment & Music,7.6K
94,Unsplash @unsplash,25.2K,-,Canada,Photography,7.6K
95,Bombardier @bombardier_jets,25.1K,0.39%,Canada,Auto and Vehicles,7.5K
96,Toronto Culture @toronto.culture,24.9K,0.35%,Canada,Travel,7.5K
97,Andrea Ference @vagabondhearts,24.7K,0.71%,Canada,Outdoor Activity Travel,7.4K
98,Meetii Kalher @meetiikalher,24.7K,1.45%,Canada,Fitness & Health,7.4K
99,It’s Jcnana 蒨蒨 @itsjcnana,24.5K,1.31%,Canada,Fashion & Accessories Technology & Digital Creatives,7.3K
100,Scott Bakken @scottcbakken,24.2K,0.92%,Canada,Arts & Crafts Auto and Vehicles,7.3K
