#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
35,عيسى | E S S A @essa_almarzoug,2M,1.1%,Kuwait,"Art Singer Film, Music & Books",596.6K
36,بـرانـك 🇸🇦 @prank_q8,2M,0.23%,Kuwait,,595.1K
37,Fouz Alshatti فوز الشطي🇰🇼 @fouz_alshatti,2M,0.39%,Kuwait,Acting and Drama Celebrity,587K
38,ليالي دهراب @layalidehrab,1.9M,1.15%,Kuwait,Fashion and Accessories,580.7K
39,Romance Collection @romance_collection,1.9M,0.06%,Kuwait,Fashion and Accessories Romance and Wedding,575.4K
40,شادن 🔥 @chadanofficial_,1.9M,0.09%,Kuwait,Fashion and Accessories Modeling Lifestyle,573.6K
41,Hend Alblooshi - هند البلوشي @hind_albloushii,1.9M,0.16%,Kuwait,Arts and Crafts Actors,557K
42,عايده حسان/aidahassan @aida_hassan,1.8M,0.17%,Kuwait,Fashion and Accessories,553.1K
43,Shaima Ali - شيماء علي @shaima_3li81,1.8M,0.89%,Kuwait,Acting and Drama Celebrity Modeling,536.8K
44,🌴خالد الفنجري-الكويت-٩٦٠١٦٤٣٦🌴 @khaled_fanjri,1.7M,-,Kuwait,Home and Garden,521.1K
45,Lamya Tareq - لمياء طارق @lamya.tareq.official,1.7M,0.04%,Kuwait,Acting and Drama Celebrity,509.1K
46,@yousef_aljasmi,1.7M,-,Kuwait,Art Beauty Modeling,507.3K
47,مطبخ فطوم @fatome_kitchen,1.7M,-,Kuwait,Food,506.4K
48,حسابات المصممين @joooore666,1.7M,0.18%,Kuwait,Fashion Gym Modeling,498.2K
49,طبخ وجدان العنزي🇰🇼 @ma6ba5.star,1.7M,0.14%,Kuwait,,497.2K
50,طلال سام @talal_sam,1.6M,3.1%,Kuwait,Entertainment and Music Celebrity Music Modeling,491.9K
51,Hanan Alnajadah_ حنان النجادة @hananalnajadah,1.6M,0.14%,Kuwait,Beauty and Self Care Hair & Beauty,491.1K
52,Nadia_cooks @nadia_cooks,1.6M,0.4%,Kuwait,Food,487.1K
53,شاب كويتي☺ @jabhhaa,1.6M,0.2%,Kuwait,Beauty and Self Care,472.5K
54,Aziz Bader - عزيز بدر @aziz,1.6M,0.09%,Kuwait,Auto and Vehicles Celebrity Actors,472.3K
55,Yoyo 🌟 @yousef_almohmed,1.6M,0.13%,Kuwait,Entertainment and Music Fitness and Health Celebrity Modeling,469.3K
56,Zahra Arafat @zahraarafatt,1.5M,0.02%,Kuwait,Celebrity Acting and Drama Entertainment and Music Actors,456.1K
57,المهرة البحرينية @almahra91,1.5M,0.05%,Kuwait,Business and Finance Modeling Hair & Beauty Celebrities,452.5K
58,منصور المبارك @mansour_.95,1.4M,8.74%,Kuwait,,431.8K
59,دعيج الخليفة الصباح @dk_alsabah,1.4M,0.06%,Kuwait,,427.4K
60,محمد جارالله السهلي @m_jarallah,1.4M,0.2%,Kuwait,Celebrity Nature & Outdoors Architecture,425.6K
61,الياقوت _____ @alya8oot,1.4M,-,Kuwait,Food Gym Modeling,418.4K
62,rassil - راسيل @rassil_officiel,1.4M,0.37%,Kuwait,Entertainment and Music,412.9K
63,القوة العسكرية @i_guns,1.4M,0.14%,Kuwait,Guns,412.7K
64,قناة الكويت @channel_ktv,1.4M,-,Kuwait,Humor,411.5K
65,مرزوق علي الغانم @marzouqalialghanim,1.4M,0.37%,Kuwait,Celebrity,410.2K
66,كنوز الطبيعة @ambre_oud,1.4M,0.06%,Kuwait,Beauty and Self Care,405.3K
67,فهد بن سالم الكندري @fahdalkandri,1.3M,0.27%,Kuwait,Education Celebrity,402.1K
68,Hend Alsalem 🇰🇼 kuwait @hends_cooking,1.3M,0.04%,Kuwait,Food Food and Drink,400.9K
69,yaqoub abdulla (official) @yaqoubian,1.3M,-,Kuwait,Acting and Drama Actors,400.8K
70,MALIKAH KABLI @malika_kabli,1.3M,0.57%,Kuwait,Beauty and Self Care Health and Medical Services,399.1K
71,معلومات و إقتباسات المشاهير @6db_1,1.3M,0.4%,Kuwait,Entertainment and Music Gym Modeling,396.8K
72,Maram Jassim - مرام البلوشي @marambloushi,1.3M,0.09%,Kuwait,Entertainment and Music Acting and Drama Celebrity Music,388.9K
73,ZAZA | زينب نصر فيّاض ☾ @zainabnfayad,1.3M,0.86%,Kuwait,Beauty and Self Care Fashion and Accessories,385.9K
74,عبدالناصر درويش @bo__drwash,1.3M,0.15%,Kuwait,Funny,381.9K
75,احترم تحترم -منى شداد 🌺 @monashadad,1.2M,-,Kuwait,Entertainment and Music,373.8K
76,حسن البلام @hasanalballam,1.2M,0.12%,Kuwait,Arts and Crafts,370.5K
77,mr_tweeetss 🇰🇼 @mr_tweeetss,1.2M,0.11%,Kuwait,Photography,362.9K
78,Ghadeer al sabti | غدير السبتي @ghader_alsabti,1.2M,0.14%,Kuwait,Acting and Drama Celebrity Home and Garden Actors,361.1K
79,hussain_almahdi @hussain_almahdi,1.2M,0.8%,Kuwait,Entertainment and Music Actors Artist,358.8K
80,Lulwa Almulla- لولوة الملا @lulu_almulla1,1.2M,0.52%,Kuwait,Entertainment and Music Acting and Drama Celebrity,354.5K
81,Fashion - style - beauty ..♥️ @towaty,1.2M,0.08%,Kuwait,Fashion and Accessories Beauty and Self Care Events Fashion Design,352.6K
82,بيفور🇰🇼 @beforeandafter_world,1.2M,0.07%,Kuwait,Entertainment and Music Video Games,350K
83,عبدالعزيز .. @salfa__,1.2M,0.08%,Kuwait,,349.2K
84,احمد البجاري @cscc,1.2M,8.79%,Kuwait,Entertainment and Music Gym Modeling,346.2K
85,حكي وكلام .. ✍🏼♥️ @7aki_kalam,1.2M,0.1%,Kuwait,Arts and Crafts,346.1K
86,مزيج من الانسانية والفكاهة @q8_vine,1.1M,0.1%,Kuwait,Funny,344K
87,🇰🇼 تفتيش الكويت @tfteeesh,1.1M,0.1%,Kuwait,News,343.3K
88,بنات الكويت 🇰🇼🇰🇼 @bnaat_7awaaa,1.1M,0.01%,Kuwait,News & Politics,343.1K
89,عبدالهادي عبدالله ⚡🇰🇼 @abdulhadi.plus,1.1M,0.37%,Kuwait,Education Upskilling,341.6K
90,نوره العلي💕 @nora_alali2,1.1M,0.74%,Kuwait,Fashion and Accessories Food,341.1K
91,Mohamed Alkalha محمد الكلحه @alkalha_treats,1.1M,0.74%,Kuwait,Food Home and Garden Chef,337.8K
92,المطبخ الكويتي kuwait @blingq8food,1.1M,0.02%,Kuwait,Food,336.9K
93,FW AlAbdulhadi @hadi_92,1.1M,0.18%,Kuwait,Acting and Drama Education,332.9K
94,🌸عالمي الجميل🌸 @abraryitta,1.1M,-,Kuwait,Fashion Gym Modeling,330.8K
95,الخبيرة معالي الشلاحي الأصلي @sephora_q8,1.1M,-,Kuwait,Beauty and Self Care Doctor,329.2K
96,Sarah Alajmi🇰🇼 @wo0owfashion,1.1M,-,Kuwait,Fashion and Accessories Lifestyle,325.9K
97,WTF VID 🇰🇼 @wtf_vid,1.1M,0.87%,Kuwait,Humor,322.7K
98,🇰🇼BADER🇰🇼 @bader_kw1990,1.1M,-,Kuwait,,322.6K
99,عبدالله الطليحي @abdullahaltulaihi82,1.1M,0.62%,Kuwait,Entertainment and Music Romance and Wedding Celebrity,321.6K
100,Khaled Aljenaee | خالد الجناعي @dr_jenaee,1.1M,0.19%,Kuwait,Celebrity,317.9K
