#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
63,Putthipong Assaratanakul @bbillkin,3.1M,2.55%,Thailand,Fashion and Accessories Entertainment and Music Product Showcase Celebrity,944.5K
64,Peak @peakpattarasaya,3.1M,0.17%,Thailand,Acting and Drama Celebrity Modeling Design,940.4K
65,Chanon Santinatornkul @nonkul,3.1M,6.72%,Thailand,Arts and Crafts Celebrity Music Actors,934.4K
66,arachaporn's @goyyog,3.1M,2.82%,Thailand,Celebrity Piercing Actor,932.8K
67,Thanat Lowkhunsombat 🇹🇭 @lee_thanat,3.1M,2.34%,Thailand,Music Singer,920.3K
68,Toptap Jirakit K. @toptap_jirakit,3M,0.34%,Thailand,Acting and Drama Entertainment and Music Celebrity Video Games,913.4K
69,Thaisupermodel 2013 @bow_maylada,3M,3.05%,Thailand,Celebrity Modeling Singer Music,908K
70,Paula Taylor @paulataylorbuttery,3M,0.21%,Thailand,Celebrity Actors,901.6K
71,จ๊ะ 🐒 @jaja_nongpanee,3M,0.19%,Thailand,Singer,900.8K
72,Popor Sapsiree Taerattanachai @popor_sapsiree,3M,1.74%,Thailand,Sports Personal Finance,896.3K
73,ภูวินทร์ GMMTV @phuwintang,3M,7.89%,Thailand,Acting and Drama Music,893.7K
74,Gemiyakii♊️ @gemini_nt,2.9M,8.21%,Thailand,Entertainment and Music,877.9K
75,ken_phupoom @ken_phupoom,2.9M,0.28%,Thailand,Entertainment and Music Actors,876.6K
76,Four Sakonrut @khunfour,2.9M,0.83%,Thailand,Entertainment and Music Artist,875.8K
77,★𝗣𝗔𝗡𝗖𝗔𝗞𝗘 𝗞𝗛𝗘𝗠𝗔𝗡𝗜𝗧 𝗝𝗔𝗠𝗜𝗞𝗢𝗥𝗡 ★ @khemanito,2.9M,0.09%,Thailand,Animals Entertainment and Music Modeling Actors,873.4K
78,Tatiana Marakhovskaya @sa_spinoi_angela,2.8M,0.31%,Thailand,Life and Society Coaching,850.6K
79,Third Lapat Ngamchaweng @thirdd,2.8M,2.14%,Thailand,Entertainment and Music Arts and Crafts Music Parenting,846.8K
80,mootono29😈 @mootono29,2.8M,0.24%,Thailand,Music Modeling,840.9K
81,Harit Cheewagaroon @ssingss,2.8M,1.98%,Thailand,Actors Modeling Fashion Photography,835.7K
82,Rinrada Thurapan @yoshirinrada,2.8M,5.1%,Thailand,Beauty and Self Care Fashion and Accessories Actors,826.1K
83,poydtreechada @poydtreechada,2.7M,1.44%,Thailand,Modeling,822.1K
84,พิธา ลิ้มเจริญรัตน์ @pita.ig,2.7M,1.03%,Thailand,,820.6K
85,Sananthachat Thanapatpisal @sananthachat,2.7M,0.75%,Thailand,Entertainment and Music Celebrity Actors Modeling,818.7K
86,James Teeradon Supapunpinyo @jamyjamess,2.7M,1.72%,Thailand,Travel Photography Celebrity Modeling,815.2K
87,𝐌𝐨𝐫𝐚𝐤𝐨𝐭 𝐀𝐢𝐦𝐞𝐞 𝐒𝐚𝐧𝐠𝐭𝐚𝐰𝐞𝐞𝐩 @aimeemorakot,2.7M,0.1%,Thailand,Fitness and Health Business and Finance Actors,808.4K
88,Family first🤍 @iamkratae,2.6M,0.12%,Thailand,Fashion and Accessories Modeling,783.1K
89,Padung Songsang @jazzpadung,2.6M,1.31%,Thailand,Celebrity Lifestyle,782.6K
90,Bsumettikul @biblesumett,2.6M,4.65%,Thailand,Education,774.7K
91,EARTH KATSAMONNAT @cooheart,2.6M,4.15%,Thailand,Arts and Crafts Celebrity,771.7K
92,🌱BEBE🤸🏻‍♀️ @thisisbebe,2.6M,0.49%,Thailand,Fitness and Health Celebrities Animals & Pets Design,768.1K
93,Phiravich Attachitsataporn @m34nismind,2.5M,2.23%,Thailand,Product Showcase,754.3K
94,A Suppachai Srivijit @a_supachai1,2.4M,0.2%,Thailand,Entertainment and Music Celebrity,716.2K
95,Thanawat Rattanakitpaisan @khaotungg,2.3M,8.3%,Thailand,Entertainment and Music Celebrity Modeling,703K
96,Luke Ishikawa Plowden @lukevoyage,2.3M,0.45%,Thailand,Acting and Drama Parenting Singer DJ,702.6K
97,STARWIN NARKTHONGPET @sungstarwin,2.3M,3.95%,Thailand,Outdoor Activity Modeling,697.4K
98,Amine Aouni | أمين العوني @amine_aouni,2.3M,7.39%,Thailand,,692.2K
99,Joe Weller @joeweller,2.3M,1.62%,Thailand,Fitness and Health Entertainment and Music Music Adventure,683.7K
100,Chanathip Songkrasin @jaychanathip,2.3M,1.21%,Thailand,Sports Soccer,679.6K
