rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,topic_of_influence_en
20,Amira Riaa أميرة ريا @amira_riaa,6700000.0,1.42,Emirados Árabes Unidos,Entretenimento e Música Moda e Acessórios Paternidade Estilo de Vida,2000000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Entertainment & Music Fashion & Accessories Parenting Lifestyle
21,Mila Semeshkina @your_smart_mila,6500000.0,0.8,Emirados Árabes Unidos,"Educação Negócios e Finanças Comida Cinema, Música & Livros",1900000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,"Education Business & Finance Food Cinema, Music & Books"
22,Hussain Al Jassmi حسين الجسمي @7sainaljassmi,6400000.0,0.16,Emirados Árabes Unidos,Arte Cantor,1900000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Singer Art
23,Victoria Lopyreva @lopyrevavika,6300000.0,0.87,Emirados Árabes Unidos,Entretenimento e Música Viagem Romance e Casamento Modelagem,1900000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Entertainment and Music Travel Romance and Wedding Modeling
24,Andrei Deiu' @andreideiu_,6200000.0,2.97,Emirados Árabes Unidos,Fitness e Saúde,1900000.0,instagram,united-arab-emirates,False,2024,Sports,MAPPED,Fitness and Health
25,Afrae Es-satte | عفراء السطي @afrae.es,6200000.0,0.19,Emirados Árabes Unidos,Entretenimento e Música Marketing e Publicidade Celebridade,1900000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Entertainment and Music Marketing and Advertising Celebrity
26,رغـد | Raghad @rragoode,6100000.0,0.19,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Educação Entretenimento e Música,1800000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty and Personal Care Education Entertainment and Music
27,Azza Zarour | عزة زعرور @azzazarour,6100000.0,2.12,Emirados Árabes Unidos,Entretenimento e Música Celebridade Música Estilo de Vida,1800000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment & Music Celebrity Music Lifestyle
28,Amit Majithia @amit_majithia,6000000.0,0.2,Emirados Árabes Unidos,,1800000.0,instagram,united-arab-emirates,False,2024,,,
29,Liubava Rose ❤️ 🌹 @love__rose92,5900000.0,0.18,Emirados Árabes Unidos,Moda e Acessórios Fitness e Saúde Viagem Negócios,1800000.0,instagram,united-arab-emirates,False,2024,Sports,MAPPED,Fashion and Accessories Fitness and Health Travel Business
30,Reem Khabbazeh ريم أبوسمرة @reemabousamra,5400000.0,1.6,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Viagem Negócios e Finanças Celebridades,1600000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty & Personal Care Travel Business & Finance Celebrities
31,Rozzah @rozzah,5300000.0,4.68,Emirados Árabes Unidos,Entretenimento e Música,1600000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment and Music
32,Amro maskoun عمرو مسكون @amrmaskoun,5300000.0,1.68,Emirados Árabes Unidos,Entretenimento e Música Celebridade,1600000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Celebrity Entertainment and Music
33,Jalila جليلة @jalila_official,5200000.0,1.32,Emirados Árabes Unidos,Moda e Acessórios,1600000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion and Accessories
34,Mayssa Maghrebi ميساء مغربي @mayssamaghrebi,5100000.0,0.06,Emirados Árabes Unidos,Atores,1500000.0,instagram,united-arab-emirates,False,2024,Entertainment,MAPPED,Actors
35,Harraj Lamba @__harraj_s_lamba_,5000000.0,0.81,Emirados Árabes Unidos,Educação Fitness e Saúde Coach Treinamento,1500000.0,instagram,united-arab-emirates,False,2024,Sports,MAPPED,Education Fitness and Health Coach Training
36,غلا الجسمي @gagaaljasmi,5000000.0,0.38,Emirados Árabes Unidos,Crianças,1500000.0,instagram,united-arab-emirates,False,2024,UNMAPPED,UNMAPPED,Children
37,REDA EL WAHABI • رضا الوهابي @reda_elwahabii,4900000.0,3.5,Emirados Árabes Unidos,Viagem Educação Aperfeiçoamento de Habilidades Modelagem,1500000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Travel Education Skills Development Modeling
38,NURIIA KAMIEVA @momforkings,4900000.0,3.25,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Moda e Acessórios Negócios e Finanças,1500000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty and Personal Care Fashion and Accessories Business and Finance
39,Taim AlFalasi تيم الفلاسي | 🇦🇪 @taimalfalasi,4800000.0,0.1,Emirados Árabes Unidos,Viagem Comida Comida e Bebida,1400000.0,instagram,united-arab-emirates,False,2024,Lifestyle,MAPPED,Travel Food Food and Drink
40,"Dr.Brian ""Bardia"" Etemad,Esq. @brianetemad",4600000.0,5.95,Emirados Árabes Unidos,Negócios e Finanças Finanças Empreendedor Modelagem,1400000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Business and Finance Finance Entrepreneur Modeling
41,Rawan & Rayan | روان و ريان @rawanandrayan,4600000.0,3.21,Emirados Árabes Unidos,Entretenimento e Música Crianças,1400000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment and Music Children
42,Movlogs @movlogs,4500000.0,4.52,Emirados Árabes Unidos,Música Automotivo Modelagem Carros & Motos,1300000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Music Automotive Modeling Cars & Motorcycles
43,دكتور مصرقع 🎫 @dr_m9rg3,4400000.0,0.04,Emirados Árabes Unidos,Negócios e Finanças Humor,1300000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Business and Finance Humor
44,Ellen Sheidlin @sheidlina,4400000.0,1.49,Emirados Árabes Unidos,Artes e Artesanato,1300000.0,instagram,united-arab-emirates,False,2024,Lifestyle,MAPPED,Arts and Crafts
45,Дарья Пынзарь @darya_pinzar86,4300000.0,0.42,Emirados Árabes Unidos,Viagem Apresentador de TV Celebridades Humor,1300000.0,instagram,united-arab-emirates,False,2024,Entertainment,MAPPED,Travel TV Presenter Celebrities Humor
46,انس الشايب - ANAS ELSHAYIB @anas_alshayb,4300000.0,0.68,Emirados Árabes Unidos,Moda e Acessórios Educação,1300000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion and Accessories Education
47,Sofya Plotnikova @sofyaplotnikova,4300000.0,0.25,Emirados Árabes Unidos,Entretenimento e Música Música,1300000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment and Music Music
48,Arutyun Nazaryan @arutmain,4300000.0,0.27,Emirados Árabes Unidos,Negócios e Finanças Empreendedor Negócios Marketing,1300000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Business and Finance Entrepreneur Business Marketing
49,Joe HaTab @joe_hattab,4200000.0,0.41,Emirados Árabes Unidos,Animação e Cosplay Entretenimento e Música Viagem Artes e Artesanato,1300000.0,instagram,united-arab-emirates,False,2024,Tech&Gaming,MAPPED,Animation and Cosplay Entertainment and Music Travel Arts and Crafts
50,Jwana Karim @jwanagram,4200000.0,0.09,Emirados Árabes Unidos,Moda e Acessórios Negócios e Finanças Estilo de Vida Celebridades,1300000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion and Accessories Business and Finance Lifestyle Celebrities
51,Amal Al Awadhi @amalalawadhiofficial,4200000.0,0.2,Emirados Árabes Unidos,Entretenimento e Música Apresentador de TV,1300000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment and Music TV Presenter
52,Banen Naem | بنين نعيم @baneenstars,4099999.9999999995,2.5,Emirados Árabes Unidos,Moda e Acessórios,1200000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion and Accessories
53,Gharbi Amel @amelgharbiofficial,4099999.9999999995,1.0,Emirados Árabes Unidos,,1200000.0,instagram,united-arab-emirates,False,2024,,,
54,Dr Ali Ghozlan @alighozlanofficial,4099999.9999999995,0.79,Emirados Árabes Unidos,Finanças Negócios e Finanças Celebridade Medical Health,1200000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Finance Business and Finance Celebrity Medical Health
55,Dilawar Singh @officialdilawarsingh,4099999.9999999995,3.4,Emirados Árabes Unidos,Negócios e Finanças Música Finanças,1200000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Business and Finance Music Finance
56,ABDUL RAHMAN AL-AWADHI @abduuu_21,4000000.0,6.22,Emirados Árabes Unidos,Estilo de Vida,1200000.0,instagram,united-arab-emirates,False,2024,Lifestyle,MAPPED,Lifestyle
57,SHR | شمة حمدان @shamma1hamdan,4000000.0,0.07,Emirados Árabes Unidos,Música Modelagem Cantor,1200000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Music Modeling Singer
58,Muhammad Junaid @realjunaidofficial,4000000.0,2.68,Emirados Árabes Unidos,Entretenimento e Música Negócios,1200000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Entertainment and Music Business
59,Köksal Baba @koksalbaba,4000000.0,1.96,Emirados Árabes Unidos,Jogos de Vídeo,1200000.0,instagram,united-arab-emirates,False,2024,Tech&Gaming,MAPPED,Video games
60,Roaa alsabban رؤى الصبان @roaa_alsabban,4000000.0,0.25,Emirados Árabes Unidos,Entretenimento e Música Atores,1200000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment and Music Actors
61,yusur Al-khalidi 🇫🇮🇮🇶 @asoothesizzler,4000000.0,1.22,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Moda e Acessórios,1200000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty and Personal Care Fashion and Accessories
62,national archaeology @national_archaeology,4000000.0,1.79,Emirados Árabes Unidos,,1200000.0,instagram,united-arab-emirates,False,2024,,,
63,Fabri Lemus @fabrilemus,3900000.0,0.86,Emirados Árabes Unidos,Entretenimento e Música Paternidade Atores,1200000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment & Music Parenthood Actors
64,LANA MOHD | لانا محمد @lana_mohd89,3900000.0,6.75,Emirados Árabes Unidos,Entretenimento e Música Engraçado,1200000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Funny Entertainment and Music
65,Polli Cannabis|Miss Top Model👑 @polli_cannabis,3900000.0,1.15,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Moda e Acessórios Educação de Produtos Modelagem,1200000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty and Personal Care Fashion and Accessories Product Education Modeling
66,Ahmed Hossam احمد حسام . @ahmedhossam,3900000.0,7.43,Emirados Árabes Unidos,Atuação e Drama Entretenimento e Música Celebridade Celebridades,1200000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Acting and Drama Entertainment and Music Celebrities Celebrities
67,Shahad Hassan @shahadssl,3900000.0,3.71,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Entretenimento e Música,1200000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty and Personal Care Entertainment and Music
68,🇰🇼 ﮼الملحن،فهد،الناصر @fhd_alnasser,3700000.0,0.91,Emirados Árabes Unidos,Entretenimento e Música Careers,1100000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Entertainment and Music Careers
69,Karim Usama كريم اسامة @karimusamaofficial,3700000.0,3.12,Emirados Árabes Unidos,Celebridade,1100000.0,instagram,united-arab-emirates,False,2024,Entertainment,MAPPED,Celebrity
70,Arwa | اروى @arwaonline,3600000.0,0.44,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Entretenimento e Música Música,1100000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty and Personal Care Entertainment and Music Music
71,بوسلطان الحربي 🇦🇪 @emirates_mix,3600000.0,0.07,Emirados Árabes Unidos,,1100000.0,instagram,united-arab-emirates,False,2024,,,
72,Mohamed bin Zayed Al Nahyan @mohamedbinzayed,3500000.0,1.12,Emirados Árabes Unidos,Vida e Sociedade Política,1100000.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Life and Political Society
73,Nisha SK😘 @nskstyles,3500000.0,1.64,Emirados Árabes Unidos,,1100000.0,instagram,united-arab-emirates,False,2024,,,
74,MURAD OSMANN @muradosmann,3400000.0,3.01,Emirados Árabes Unidos,Viagem Fotografia Celebridade Natureza & Ar Livre,1000000.0,instagram,united-arab-emirates,False,2024,Entertainment,MAPPED,Travel Photography Celebrity Nature & Outdoors
75,Ajmal Khan | AK @ajmal_khan_,3300000.0,1.44,Emirados Árabes Unidos,Viagem Estilo de Vida,1000000.0,instagram,united-arab-emirates,False,2024,Lifestyle,MAPPED,Travel Lifestyle
76,MILLA JASMINE @millajasmineoff,3200000.0,2.54,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Negócios e Finanças Estilo de Vida Saúde & Fitness,972800.0,instagram,united-arab-emirates,False,2024,Sports,MAPPED,Beauty & Personal Care Business & Finance Lifestyle Health & Fitness
77,شجــرة الدر @shajarataldurr1,3200000.0,0.5,Emirados Árabes Unidos,Atuação e Drama Entretenimento e Música Celebridade,959000.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Acting and Drama Entertainment and Music Celebrity
78,MUHAMMAD USMAN @maanumalik_04,3100000.0,1.57,Emirados Árabes Unidos,Moda e Acessórios Viagem Atuação e Drama,942800.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion and Accessories Travel Acting and Drama
79,KARI KARI Petrosyan @kari____kari,3100000.0,1.6,Emirados Árabes Unidos,Moda e Acessórios Fotografia Educação de Produtos Aperfeiçoamento de Habilidades,942100.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion and Accessories Photography Product Education Skills Improvement
80,Frank Fourie @frank.fourie,3100000.0,0.59,Emirados Árabes Unidos,Negócios e Finanças,928200.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Business and Finance
81,Globe Soccer @globesoccer,3100000.0,0.38,Emirados Árabes Unidos,Esportes Eventos Futebol,927900.0,instagram,united-arab-emirates,False,2024,Sports,MAPPED,Sports Events Football
82,Mona Kattan Elamin✌🏽🤎🧸🍉✨🪽 @monakattan,3100000.0,0.45,Emirados Árabes Unidos,Beleza e Cuidados Pessoais Negócios e Finanças Atores Modelagem,920800.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Beauty and Personal Care Business and Finance Actors Modeling
83,Zahra ben mime- زهراء بن ميم @zahra_ben_mime,3100000.0,1.79,Emirados Árabes Unidos,Atuação e Drama Jornalistas,920500.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Acting and Drama Journalists
84,mahiraabdelaziz مهيرة @mahiraabdelaziz,3000000.0,0.04,Emirados Árabes Unidos,Entretenimento e Música Celebridade,908500.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Celebrity Entertainment and Music
85,Mustafa Jabbar || مصطفى ألاسدي @t.i,3000000.0,1.45,Emirados Árabes Unidos,Modelagem Moda,903900.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion Modeling
86,طارق العلي @tareq_al_ali,3000000.0,0.07,Emirados Árabes Unidos,Atores,903700.0,instagram,united-arab-emirates,False,2024,Entertainment,MAPPED,Actors
87,Ibrahim Assad @ibrahim_assad,3000000.0,0.23,Emirados Árabes Unidos,Automóveis e Veículos Automotivo Negócios e Finanças Casa e Jardim,889200.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Cars and Vehicles Automotive Business and Finance Home and Garden
88,Adel Alaa | عادل علاء @adeelalaa_,3000000.0,2.55,Emirados Árabes Unidos,Viagem Celebridade Eventos Retratos,887900.0,instagram,united-arab-emirates,False,2024,Entertainment,MAPPED,Travel Celebrity Events Portraits
89,محمد طارق Mohammed Tarek @mohammedtarek0,2900000.0,1.39,Emirados Árabes Unidos,Entretenimento e Música Engraçado,857100.0,instagram,united-arab-emirates,False,2024,Music,MAPPED,Funny Entertainment and Music
90,Nadé blata @nade_blata,2800000.0,0.05,Emirados Árabes Unidos,Moda e Acessórios,851100.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion and Accessories
91,Saniya Iyappan @_saniya_iyappan_,2800000.0,0.37,Emirados Árabes Unidos,Entretenimento e Música Celebridade Atores Modelagem,844000.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Entertainment & Music Celebrities Actors Modeling
92,خليفه المعمري @5k,2800000.0,1.7,Emirados Árabes Unidos,Política,840200.0,instagram,united-arab-emirates,False,2024,UNMAPPED,UNMAPPED,Policy
93,Elli Di @_ellidi,2700000.0,0.2,Emirados Árabes Unidos,Família Vlogger,823500.0,instagram,united-arab-emirates,False,2024,Lifestyle,MAPPED,Vlogger Family
94,Patrick Abrahão @patrickabrahao,2700000.0,0.44,Emirados Árabes Unidos,,814400.0,instagram,united-arab-emirates,False,2024,,,
95,RAHAF ELSHAMI | رهف الشامى @rahafelshamiofficial,2700000.0,2.11,Emirados Árabes Unidos,Blogueiro Criadores e Celebridades,800100.0,instagram,united-arab-emirates,False,2024,Entertainment,MAPPED,Blogger Creators and Celebrities
96,⚡️A.K⚡️ @_ahmedkhalfan,2700000.0,4.16,Emirados Árabes Unidos,,796500.0,instagram,united-arab-emirates,False,2024,,,
97,Nour Mar| نور مار @5nourrmar,2600000.0,5.81,Emirados Árabes Unidos,Viagem,793000.0,instagram,united-arab-emirates,False,2024,UNMAPPED,UNMAPPED,Trip
98,FARHANA @farhanabodi,2600000.0,0.43,Emirados Árabes Unidos,Moda e Acessórios Estilo de Vida Estilo Cabelo & Beleza,791400.0,instagram,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED,Fashion & Accessories Lifestyle Hair & Beauty
99,Avinash Chavan @aviichavan,2600000.0,0.51,Emirados Árabes Unidos,Negócios e Finanças,788200.0,instagram,united-arab-emirates,False,2024,Knowledge&Info,MAPPED,Business and Finance
100,KAMILA @kamilaofficiel,2600000.0,5.47,Emirados Árabes Unidos,Família Comida Estilo de Vida,770400.0,instagram,united-arab-emirates,False,2024,Lifestyle,MAPPED,Family Food Lifestyle
