rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,topic_of_influence_en
29,Aaj Tak @UCt4t-jeY85JegMlZ-E5UWtA,54000000.0,,بھارت,,16200000.0,youtube,czechia,False,2024,,,
30,El Reino Infantil @UCK1i2UviaXLUNrZlAFpw_jA,52900000.0,,,,15900000.0,youtube,czechia,False,2024,,,
31,Ed Sheeran @UC0C-w0YjGpqDXGB8IHb662A,52300000.0,,,,15700000.0,youtube,czechia,False,2024,,,
32,Ariana Grande @UC9CoOnJkIBMdeijd9qYoT_g,52200000.0,,,,15700000.0,youtube,czechia,False,2024,,,
33,EminemMusic @UCfM3zsQsOnfWNUppiycmBuw,51700000.0,1.0,,,15500000.0,youtube,czechia,False,2024,,,
34,T-Series Bhakti Sagar @UCaayLD9i5x4MmIoVZxXSv_g,49900000.0,,,,15000000.0,youtube,czechia,False,2024,,,
35,LooLoo Kids - Nursery Rhymes and Children's Songs @UC4NALVCmcmL5ntpV0thoH6w,49400000.0,,ریاستہائے متحدہ,,14800000.0,youtube,czechia,False,2024,,,
36,YRF @UCbTLwN10NoCU4WDzLf1JMOA,48400000.0,,بھارت,,14500000.0,youtube,czechia,False,2024,,,
37,Taylor Swift @UCqECaJ8Gagnn7YCbPEzWH6g,47200000.0,0.4,,,14200000.0,youtube,czechia,False,2024,,,
38,Fernanfloo @fernanfloo,47100000.0,,ال سلوادور,,14100000.0,youtube,czechia,False,2024,,,
39,Infobells - Hindi @UC1ciY6kR3yj3kaKZ6R7ewAg,46600000.0,,بھارت,,14000000.0,youtube,czechia,False,2024,,,
40,Billie Eilish @UCiGm_E4ZwYSHV3bcW1pnSeQ,46600000.0,0.7,ریاستہائے متحدہ,,14000000.0,youtube,czechia,False,2024,,,
41,JuegaGerman @UCYiGq8XF7YQD00x7wAd62Zg,46400000.0,0.4,چلی,,13900000.0,youtube,czechia,False,2024,,,
42,Badabun @UCYWOjHweP2V-8kGKmmAmQJQ,45700000.0,,میکسیکو,,13700000.0,youtube,czechia,False,2024,,,
43,Felipe Neto @UCV306eHqgo0LvBf3Mh36AHg,44400000.0,,برازیل,,13300000.0,youtube,czechia,False,2024,,,
44,Get Movies @UClZkHt2kNIgyrTTPnSQV3SA,44300000.0,,روس,,13300000.0,youtube,czechia,False,2024,,,
45,whinderssonnunes @UC3KQ5GWANYF8lChqjZpXsQw,43700000.0,,,,13100000.0,youtube,czechia,False,2024,,,
46,SonyMusicIndiaVEVO @UC3MLnJtqc_phABBriLRhtgQ,43600000.0,,,موسیقی,13100000.0,youtube,czechia,False,2024,Music,MAPPED,music
47,BRIGHT SIDE @UC4rlAVgAK0SGk-yTfe48Qpw,43400000.0,,,فٹنس خبریں,13000000.0,youtube,czechia,False,2024,Sports,MAPPED,Fitness news
48,Katy Perry @UCYvmuw-JtVrTZQ-7Y4kd63Q,43100000.0,,ریاستہائے متحدہ,,12900000.0,youtube,czechia,False,2024,,,
49,Bad Bunny @UCmBA_wu8xGg1OfOkfW13Q0Q,43100000.0,,پیورٹو ریکو,,12900000.0,youtube,czechia,False,2024,,,
50,Você Sabia? @UCj0O6W8yDuLg3iraAXKgCrQ,43000000.0,,برازیل,,12900000.0,youtube,czechia,False,2024,,,
51,Alan Walker @UCJrOtniJ0-NWz37R30urifQ,42400000.0,,ناروے,,12700000.0,youtube,czechia,False,2024,,,
52,Like Nastya Show @UCS94J1s6-qc8v7btCdS2pNg,41700000.0,,ریاستہائے متحدہ,,12500000.0,youtube,czechia,False,2024,,,
53,CarryMinati @carryminati,41600000.0,9.2,بھارت,ویڈیو گیمنگ,12500000.0,youtube,czechia,False,2024,Tech&Gaming,MAPPED,Video gaming
54,ABS-CBN Entertainment @UCstEtN0pgOmCf02EdXsGChw,41500000.0,,فلپائن,,12500000.0,youtube,czechia,False,2024,,,
55,Shemaroo @UCF1JIbMUs6uqoZEY1Haw0GQ,41200000.0,,بھارت,مشہور شخصیت,12400000.0,youtube,czechia,False,2024,Entertainment,MAPPED,celebrity
56,Speed Records @UCOsyDsO5tIt-VZ1iwjdQmew,41100000.0,,بھارت,موسیقی,12300000.0,youtube,czechia,False,2024,Music,MAPPED,music
57,elrubiusOMG @UCXazgXDIYyWH-yXLAkcrFxw,40400000.0,1.7,,,12100000.0,youtube,czechia,False,2024,,,
58,Little Baby Bum - Nursery Rhymes & Kids Songs @UCKAqou7V9FAWXpZd9xtOg3Q,40000000.0,,ریاستہائے متحدہ,,12000000.0,youtube,czechia,False,2024,,,
59,Voot Kids @UCJg19noZp7-BYIGvypu_cow,39300000.0,,بھارت,,11800000.0,youtube,czechia,False,2024,,,
60,Маша и Медведь @UCRv76wLBC73jiP7LX4C3l8Q,39100000.0,,روس,,11700000.0,youtube,czechia,False,2024,,,
61,LUCCAS NETO - LUCCAS TOON @UC_gV70G_Y51LTa3qhu8KiEA,38600000.0,,برازیل,,11600000.0,youtube,czechia,False,2024,,,
62,Luisito Comunica @UCECJDeK0MNapZbpaOzxrUPA,38500000.0,0.1,,,11600000.0,youtube,czechia,False,2024,,,
63,Ishtar Music @UCWi_65E_L8tQZ34C6wVAlpQ,38500000.0,,بھارت,موسیقی مشہور شخصیت,11600000.0,youtube,czechia,False,2024,UNMAPPED,UNMAPPED,موسیقی مشہور شخصیت
64,TheEllenShow @UCp0hYYBW6IMayGgR-WeoCvQ,38300000.0,,ریاستہائے متحدہ,,11500000.0,youtube,czechia,False,2024,,,
65,Toys and Colors @UCgFXm4TI8htWmCyJ6cVPG_A,38300000.0,,ریاستہائے متحدہ,,11500000.0,youtube,czechia,False,2024,,,
66,Kimberly Loaiza @UCQZfFRohQ7UX-0CdXl-6pwQ,38100000.0,0.9,میکسیکو,,11400000.0,youtube,czechia,False,2024,,,
67,WorkpointOfficial @UC3ZkCd7XtUREnjjt3cyY_gg,38100000.0,,تھائی لینڈ,,11400000.0,youtube,czechia,False,2024,,,
68,XXXTENTACION @UCM9r1xn6s30OnlJWb-jc3Sw,37800000.0,0.1,ریاستہائے متحدہ,,11300000.0,youtube,czechia,False,2024,,,
69,Super Simple Songs - Kids Songs @UCLsooMJoIpl_7ux2jvdPB-Q,37300000.0,,کینیڈا,سفر,11200000.0,youtube,czechia,False,2024,Lifestyle,MAPPED,travel
70,Shakira @UCYLNGLIzMhRTi6ZOLjAPSmw,37100000.0,,,,11100000.0,youtube,czechia,False,2024,,,
71,GR6 EXPLODE @UCNUQK9mQoqi4yNXw2_Rj6SA,37100000.0,,,,11100000.0,youtube,czechia,False,2024,,,
72,Daddy Yankee @UC9TO_oo4c_LrOiKNaY6aysA,37000000.0,,ریاستہائے متحدہ,موسیقی,11100000.0,youtube,czechia,False,2024,Music,MAPPED,music
73,shfa @UCwHE1kM1CPJd_pI9FQ0-4dg,36100000.0,0.1,متحدہ عرب امارات,,10800000.0,youtube,czechia,False,2024,,,
74,ช่อง one31 @UC8f7MkX4MFOOJ2SerXLInCA,35900000.0,,تھائی لینڈ,,10800000.0,youtube,czechia,False,2024,,,
75,shfa2 - شفا @UCQ7x25F6YXY9DvGeHFxLhRQ,35600000.0,,متحدہ عرب امارات,,10700000.0,youtube,czechia,False,2024,,,
76,Goldmines Gaane Sune Ansune @UCtW7qWjpCZ8zps-Cf2NF26w,35600000.0,,بھارت,,10700000.0,youtube,czechia,False,2024,,,
77,TEDx Talks @UCsT0YIqwnpJCM-mx7-gSA4Q,35500000.0,,,,10700000.0,youtube,czechia,False,2024,,,
78,Ozuna @UCjIA3wwhi0QjSOXAZwOXbPA,35200000.0,0.4,پیورٹو ریکو,مشہور شخصیت موسیقی,10600000.0,youtube,czechia,False,2024,UNMAPPED,UNMAPPED,مشہور شخصیت موسیقی
79,YouTube @youtube.com,35100000.0,,ریاستہائے متحدہ,,10500000.0,youtube,czechia,False,2024,,,
80,Masha and The Bear @UCu59yAFE8fM0sVNTipR4edw,35100000.0,,ریاستہائے متحدہ,,10500000.0,youtube,czechia,False,2024,,,
81,Bruno Mars @UCoUM-UJ7rirJYP8CQ0EIaHA,34800000.0,0.2,,,10400000.0,youtube,czechia,False,2024,,,
82,Jkk Entertainment @UC5tuYcCdiKuF5Y2ZonuarwA,34500000.0,0.2,,,10400000.0,youtube,czechia,False,2024,,,
83,Maria Clara & JP @UCKe6w0exI94U-RzqAyoY1VA,33800000.0,0.1,برازیل,,10100000.0,youtube,czechia,False,2024,,,
84,T-Series Apna Punjab @UCcvNYxWXR_5TjVK7cSCdW-g,33600000.0,,بھارت,,10100000.0,youtube,czechia,False,2024,,,
85,Total Gaming @UC5c9VlYTSvBSCaoMu_GI6gQ,33600000.0,0.2,بھارت,ویڈیو گیمنگ,10100000.0,youtube,czechia,False,2024,Tech&Gaming,MAPPED,Video gaming
86,J Balvin @UCt-k6JwNWHMXDBGm9IYHdsg,33600000.0,,کولمبیا,,10100000.0,youtube,czechia,False,2024,,,
87,ABP NEWS @UCRWFSbif-RFENbBrSiez1DA,33500000.0,,بھارت,,10100000.0,youtube,czechia,False,2024,,,
88,VEGETTA777 @UCam8T03EOFBsNdR0thrFHdQ,33500000.0,,,,10100000.0,youtube,czechia,False,2024,,,
89,Markiplier @UC7_YxT-KID8kRbqZo7MyscQ,33500000.0,0.4,ریاستہائے متحدہ,,10100000.0,youtube,czechia,False,2024,,,
90,Desi Music Factory @UCLtNvbkqea8wN_kGtfgx_Mw,33000000.0,1.8,بھارت,,9900000.0,youtube,czechia,False,2024,,,
91,NoCopyrightSounds @UC_aEa8K-EOJ3D6gOs7HcyNg,32900000.0,,متحدہ عہدگی خصوصیں,موسیقی,9900000.0,youtube,czechia,False,2024,Music,MAPPED,music
92,Geet MP3 @UClZF7OsrECe3t_ADrjZEh_Q,32700000.000000004,,,موسیقی,9800000.0,youtube,czechia,False,2024,Music,MAPPED,music
93,Ryan's World @UChGJGhZ9SOOHvBB0Y4DOO_w,32700000.000000004,,,موسیقی,9800000.0,youtube,czechia,False,2024,Music,MAPPED,music
94,Bollywood Classics @UCRm96I5kmb_iGFofE5N691w,32700000.000000004,,بھارت,,9800000.0,youtube,czechia,False,2024,,,
95,Sony PAL @UCw7xjxzbMwgBSmbeYwqYRMg,32600000.0,,,,9800000.0,youtube,czechia,False,2024,,,
96,Like Nastya ESP @UCpEJRZdSpdVZ8vh63T9I2KQ,32500000.0,,,,9800000.0,youtube,czechia,False,2024,,,
97,La Granja de Zenón @UCwpcLKMwiuPg4aqImpGk6Ew,32299999.999999996,,ارجنٹینا,,9700000.0,youtube,czechia,False,2024,,,
98,Alfredo Larin @alfredolarin,32299999.999999996,,ال سلوادور,,9700000.0,youtube,czechia,False,2024,,,
99,Mikecrack @UCqJ5zFEED1hWs0KNQCQuYdQ,32200000.000000004,0.6,سپین,,9700000.0,youtube,czechia,False,2024,,,
100,Saregama Music @UC_A7K2dXFsTMAciGmnNxy-Q,32100000.0,,بھارت,,9600000.0,youtube,czechia,False,2024,,,
