rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,topic_of_influence_en
32,Maher Zain @maherzainofficial,457900.0,0.4,Sverige,,137400.0,tiktok,sweden,False,2024,,,
33,Stories @kiwi...5,436800.0,0.3,Sverige,,131000.0,tiktok,sweden,False,2024,,,
34,Perla @perla1perla,426200.0,,Sverige,,127900.0,tiktok,sweden,False,2024,,,
35,Liana @_xoxoliana_,406000.0,0.1,Sverige,,121800.0,tiktok,sweden,False,2024,,,
36,Fadi&Hiba| فادي&هبه🇸🇪🇸🇾 @fadi.hiba.96,405800.0,,Sverige,,121700.0,tiktok,sweden,False,2024,,,
37,🧸Official Romantic Lover🧸 @romantic_lover73,404200.0,0.1,Sverige,Romantik och bröllop,121300.0,tiktok,sweden,False,2024,Lifestyle,MAPPED,Romance and weddings
38,الكاتب__المغترب @z_x..x_z,401500.0,,Sverige,,120500.0,tiktok,sweden,False,2024,,,
39,Tik Toker @ghoussoun1,401100.0,0.1,Sverige,,120300.0,tiktok,sweden,False,2024,,,
40,Sherin @sheriiinb,397700.0,0.3,Sverige,,119300.0,tiktok,sweden,False,2024,,,
41,ViSam Official @visam.official,392600.0,0.3,Sverige,,117800.0,tiktok,sweden,False,2024,,,
42,👸🏾African Queen👸🏾 @africanqueen1111,366200.0,,Sverige,Underhållning och musik Mode och accessoarer,109900.0,tiktok,sweden,False,2024,Beauty&Fashion,MAPPED,Entertainment and Music Fashion and Accessories
43,Tove Lo @tovelo,364100.0,,Sverige,,109200.0,tiktok,sweden,False,2024,,,
44,✨🪷toca boca🤍🌴 @toca.word.maja,356200.0,,Sverige,,106900.0,tiktok,sweden,False,2024,,,
45,Winsent Thunholm Wikman @winsentw,351000.0,0.1,Sverige,Roligt,105300.0,tiktok,sweden,False,2024,Entertainment,MAPPED,Funny
46,Mais Alkrad🦋 @mais.alkrad,343900.0,,Sverige,,103200.0,tiktok,sweden,False,2024,,,
47,🎥Familjen Arcombe🎥 @familjenarcombe,341800.0,,Sverige,,102500.0,tiktok,sweden,False,2024,,,
48,𝓟𝓾𝓵𝔃𝓮. 𝓢𝓽𝔂𝔁 @styxretake,340900.0,,Sverige,,102300.0,tiktok,sweden,False,2024,,,
49,Manfred Erlandsson @manfrederlandsson,338600.0,0.1,Sverige,,101600.0,tiktok,sweden,False,2024,,,
50,《♧Rayan♧》 @rayanzepeto,338400.0,,Sverige,,101500.0,tiktok,sweden,False,2024,,,
51,Misslisibell @officialmisslisibell,330500.0,,Sverige,,99200.0,tiktok,sweden,False,2024,,,
52,Beauty by Aisha Sweden @aishacamara38,329900.0,,Sverige,Skönhet och personlig vård Mode och accessoarer,99000.0,tiktok,sweden,False,2024,Beauty&Fashion,MAPPED,Beauty and personal care Fashion and accessories
53,Memetix_swe @memetix_swe,326800.0,0.1,Sverige,,98000.0,tiktok,sweden,False,2024,,,
54,Frida Jernspets @tiktokfrida,326600.0,,Sverige,Animation och cosplay,98000.0,tiktok,sweden,False,2024,Tech&Gaming,MAPPED,Animation and cosplay
55,Joakim Lundell @javligtrik,323800.0,2.0,Sverige,,97100.0,tiktok,sweden,False,2024,,,
56,LakiDoris @lovisakarlsson2,314200.0,,Sverige,Underhållning och musik,94300.0,tiktok,sweden,False,2024,Music,MAPPED,Entertainment and music
57,Tone Sekelius @tonesekelius,310500.0,0.3,Sverige,,93200.0,tiktok,sweden,False,2024,,,
58,Pontus Rasmusson @pontusofficial,306400.0,0.2,Sverige,,91900.0,tiktok,sweden,False,2024,,,
59,🦋 𝐉𝐮𝐥𝐢𝐞 / جولي 🦋 @julie__38,306300.0,,Sverige,,91900.0,tiktok,sweden,False,2024,,,
60,⚡️Felicia Lindkvist⚡️ @lindkvistfeliciaa,302300.0,,Sverige,Fitness och hälsa,90700.0,tiktok,sweden,False,2024,Sports,MAPPED,Fitness and health
61,Super cool 09 @supercool050929,300100.0,,Sverige,Sport,90000.0,tiktok,sweden,False,2024,Sports,MAPPED,Sport
62,maria 😏 @maria.mars0,292600.0,,Sverige,Skönhet,87800.0,tiktok,sweden,False,2024,Beauty&Fashion,MAPPED,Beauty
63,Arabic Tiktok @arabic.tiktok,289000.0,,Sverige,,86700.0,tiktok,sweden,False,2024,,,
64,꒰ 𝐵𝑒𝑎𝑟 𝑠𝑞𝑢𝑎𝑑 ꒱ @random.account.things,287100.0,,Sverige,,86100.0,tiktok,sweden,False,2024,,,
65,🇸🇪R.O.Y🇸🇪 @roy_____ns,281200.0,,Sverige,,84400.0,tiktok,sweden,False,2024,,,
66,AmandaLundgren @amandalundgren,280200.0,0.1,Sverige,,84100.0,tiktok,sweden,False,2024,,,
67,Emil Borroms @emilborroms,271600.0,,Sverige,,81500.0,tiktok,sweden,False,2024,,,
68,Magister Nordström @magisternordstrom,270100.0,,Sverige,Familj,81000.0,tiktok,sweden,False,2024,Lifestyle,MAPPED,Family
69,Bashar & Ritta @bashar_and_ritta,267300.0,,Sverige,Skönhet och personlig vård,80200.0,tiktok,sweden,False,2024,Beauty&Fashion,MAPPED,Beauty and personal care
70,Amanda Strand @amandastrands,265500.0,,Sverige,,79700.0,tiktok,sweden,False,2024,,,
71,Sam Pettersson @samthemans,261100.00000000003,0.1,Sverige,Underhållning och musik Roligt,78300.0,tiktok,sweden,False,2024,Music,MAPPED,Entertainment and music Fun
72,marykiwi @swedishmommy,258500.0,,Sverige,Familj,77600.0,tiktok,sweden,False,2024,Lifestyle,MAPPED,Family
73,Sebastian Tadros @sebastiantadros,257700.0,,Sverige,,77300.0,tiktok,sweden,False,2024,,,
74,HORSE TRAINER 🐴😘 @evelynbanffy,254100.0,,Sverige,Husdjur,76200.0,tiktok,sweden,False,2024,Lifestyle,MAPPED,Pets
75,tv4idol @tv4idol,253800.0,,Sverige,,76100.0,tiktok,sweden,False,2024,,,
76,Mohammed Ibrahim @officialdrmoe,250000.0,0.1,Sverige,Utbildning Uppgradering av färdigheter,75000.0,tiktok,sweden,False,2024,Knowledge&Info,MAPPED,Education Upgrading skills
77,JOSE @josefson,247300.0,,Sverige,,74200.0,tiktok,sweden,False,2024,,,
78,Nadir Benkahla @nadirbenkahla,246100.0,,Sverige,,73800.0,tiktok,sweden,False,2024,,,
79,kevin @marvel_videoos,246100.0,,Sverige,,73800.0,tiktok,sweden,False,2024,,,
80,Aya samarit @aya.samarit,243700.0,0.2,Sverige,,73100.0,tiktok,sweden,False,2024,,,
81,Lina @linalindau,237800.0,,Sverige,Mode och accessoarer Skönhet och personlig vård,71300.0,tiktok,sweden,False,2024,Beauty&Fashion,MAPPED,Fashion and accessories Beauty and personal care
82,Fk stories @fakestoriesbey,233500.0,,Sverige,,70100.0,tiktok,sweden,False,2024,,,
83,🦋 @tmmy_fidgets,232000.0,,Sverige,,69600.0,tiktok,sweden,False,2024,,,
84,lucypiggott6 @lucypiggott6,231900.0,,Sverige,Natur,69600.0,tiktok,sweden,False,2024,Lifestyle,MAPPED,Nature
85,Jessica Mithanja Ekström @mithanja,230400.0,,Sverige,Resor,69100.0,tiktok,sweden,False,2024,UNMAPPED,UNMAPPED,Travels
86,Mattias mirk @mattiasmirk,229600.0,,Sverige,,68900.0,tiktok,sweden,False,2024,,,
87,Almaaa @fatalma,229300.0,0.1,Sverige,Fitness och hälsa,68800.0,tiktok,sweden,False,2024,Sports,MAPPED,Fitness and health
88,⚪️🔵🟠 @football..for..life,225600.0,,Sverige,,67700.0,tiktok,sweden,False,2024,,,
89,erikhedenfalk @erikhedenfalk,224800.0,1.3,Sverige,Fotografering,67400.0,tiktok,sweden,False,2024,Lifestyle,MAPPED,Photography
90,Hampus Hammargren @hampushammargren,222000.0,,Sverige,,66600.0,tiktok,sweden,False,2024,,,
91,🇮🇶 Mary Al-mhana🇸🇪 @maryalmhanamm,221300.0,,Sverige,,66400.0,tiktok,sweden,False,2024,,,
92,Philip Benjaminsson @philipbenjaminsson,219800.0,,Sverige,,65900.0,tiktok,sweden,False,2024,,,
93,Kadra idil🦋 @kadra_idil,219600.0,,Sverige,,65900.0,tiktok,sweden,False,2024,,,
94,Me @tt_funnymemes,218600.0,,Sverige,,65600.0,tiktok,sweden,False,2024,,,
95,Veronica Maggio @veronicamaggioofficial,216700.0,0.2,Sverige,,65000.0,tiktok,sweden,False,2024,,,
96,Dolly Style🇸🇪 @dollystylesweden,214300.0,,Sverige,,64300.0,tiktok,sweden,False,2024,,,
97,COCONUT HEN - Official 🥥🇸🇪 @coconut_hen,207400.0,0.8,Sverige,,62200.0,tiktok,sweden,False,2024,,,
98,lailakvl @lailakvl,206900.0,1.1,Sverige,,62100.0,tiktok,sweden,False,2024,,,
99,🇵🇸Loco🇵🇸 @locogbg,205600.0,,Sverige,,61700.0,tiktok,sweden,False,2024,,,
100,Albert Dyrlund Soap @albertsoap,205100.0,0.9,Sverige,,61500.0,tiktok,sweden,False,2024,,,
